int_id,smp_week,year,wave,sub_reg,st,num_reps,rep_num,rep_id,int_date,int_time,status,hms,hms_cat,sellfish,fshstate,bt_trips,rf_trips,lptrips,trip_num,trip_day,tripdate,t_of_day,mode_f,people,trip_st,tripcnty,intsite,marin,town,otherstop,othersite,othersite_spec,method1,method2,thist,target1,target2,sktyp,tutyp,btsiz,bltyp,folps,o_folps,tourn,tcode,o_tname,gear,wgear,ogear,rodre,lncnt,baita,baitb,baitc,obait,o_obait,gnact,o_gnact,gnade,o_gnade,gnama,o_gnama,gnamd,o_gnamd,gname,o_gname,gnanh,o_gnanh,gnanj,o_gnanj,gnany,o_gnany,gnari,o_gnari,gnava,o_gnava,fishg,miles,depth,temp,targt,catch1,catch2,catch3,catch4,catch5,ctuna1,ctuna2,ctuna3,ctuna4,ctuna5,stuna1,stuna2,stuna3,stuna4,stuna5,stuna6,cshar1,cshar2,cshar3,cshar4,kmarl,amarl,dmarl,kssbt,assbt,dssbt,ksbtu,asbtu,dsbtu,klsbt,alsbt,dlsbt,ksmbt,asmbt,dsmbt,klmbt,almbt,dlmbt,kgbtu,agbtu,dgbtu,ketun,aetun,detun,kmsha,amsha,dmsha,kbsha,absha,dbsha,kssha,assha,dssha,kdsha,adsha,ddsha,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,area,dist,area_x,time_dep,time,hrsf,multiday,dycnt,verified,val_id,val_date,errors,attempts,result,file
1063,22,2016,3,5,34,1,1,1,20160614,1056,1,1,2,2,NJ,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_05232016
1018,22,2016,3,5,36,1,1,1,20160613,1014,1,1,2,2,NY,1,1,1,1,1,20160530,1,8,2,36,103,0342,,,,,,01,,1,8850030402,,,,1,,,,2,,,1,,,,4,2,2,1,2,,,,,,,,,,,,,,,,997,S OF JONES BEACH,,,,,S OF JONES BEACH,4,35FET,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0930,1600,4.5,2,1,2,,,8,1,10,hms_lpts_05232016
1062,22,2016,3,5,24,,,,20160618,1720,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_05232016
1062,22,2016,3,5,24,1,1,1,20160614,1258,1,1,2,2,MD,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MM,20160614,2,3,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,1,3,20160601,1,8,2,51,199,8888,WHITE HOUSE COVE MARINA,POQUASON,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,8,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,50,40FAT,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,2,5,20160603,1,8,2,51,199,8888,WHITE HOUSE COVE,CITY POQUOSOM,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,8,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,50,40FAT,99,1,8850060301,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,3,7,20160605,1,8,2,51,199,8888,WHITE HOUSE COVE,CITY POQUOSOM,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,8,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,50,40FAT,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,4,2,20160607,1,8,2,51,199,8888,WHITE HOUSE COVE,CITY POQUOSOM,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,8,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,50,40FAT,99,1,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,5,4,20160609,1,8,2,51,199,8888,WHITE HOUSE COVE,CITY POQUOSOM,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,8,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,50,40FAT,99,1,8850030403,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
1064,22,2016,3,5,51,1,1,1,20160613,1630,1,1,2,2,VA,6,6,6,6,6,20160611,1,8,2,51,199,8888,WHITE HOUSE COVE MARINA,POQUSON,2,,,01,02,1,8850030403,8835290100,,,,,,,2,,,1,,,,6,2,1,1,2,,,,,,,,,,,,,,,,,,,,998,,998,60,40FAT,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1800,8,2,1,2,,,8,2,10,hms_lpts_05232016
