int_id,smp_week,year,wave,sub_reg,st,num_reps,rep_num,rep_id,int_date,int_time,status,hms,hms_cat,sellfish,fshstate,bt_trips,rf_trips,lptrips,trip_num,trip_day,tripdate,t_of_day,mode_f,people,trip_st,tripcnty,intsite,marin,town,otherstop,othersite,othersite_spec,method1,method2,thist,target1,target2,sktyp,tutyp,btsiz,bltyp,folps,o_folps,tourn,tcode,o_tname,gear,wgear,ogear,rodre,lncnt,baita,baitb,baitc,obait,o_obait,gnact,o_gnact,gnade,o_gnade,gnama,o_gnama,gnamd,o_gnamd,gname,o_gname,gnanh,o_gnanh,gnanj,o_gnanj,gnany,o_gnany,gnari,o_gnari,gnava,o_gnava,fishg,miles,depth,temp,targt,catch1,catch2,catch3,catch4,catch5,ctuna1,ctuna2,ctuna3,ctuna4,ctuna5,stuna1,stuna2,stuna3,stuna4,stuna5,stuna6,cshar1,cshar2,cshar3,cshar4,kmarl,amarl,dmarl,kssbt,assbt,dssbt,ksbtu,asbtu,dsbtu,klsbt,alsbt,dlsbt,ksmbt,asmbt,dsmbt,klmbt,almbt,dlmbt,kgbtu,agbtu,dgbtu,ketun,aetun,detun,kmsha,amsha,dmsha,kbsha,absha,dbsha,kssha,assha,dssha,kdsha,adsha,ddsha,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,area,dist,area_x,time_dep,time,hrsf,multiday,dycnt,verified,val_id,val_date,errors,attempts,result,file
1031,31,2015,4,4,23,,,,20150815,1928,7,,,2,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,8,05,hms_lpts_06112015
1018,31,2015,4,5,36,1,1,1,20150810,1303,1,1,2,2,NY,1,1,1,1,5,20150731,1,8,2,36,103,0342,,,,,,01,,1,8850030400,,,8850030400,,,,,2,,,1,,,,9,2,2,1,2,,,,,,,,,,,,,,,,997,35 MILES SE OF SHINNECOCK INLET,,,,,35 MILES SE OF SHINNECOCK INLET,35,213FET,77,1,8835290100,8850030402,,,,,,,,,1,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,0500,1830,9,2,1,2,,,8,1,10,hms_lpts_06112015
1062,31,2015,4,5,36,,,,20150815,1840,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_06112015
1062,31,2015,4,5,24,1,1,1,20150812,1109,1,1,2,2,MD,3,3,3,1,6,20150801,1,8,5,24,047,0853,,,,,,01,,1,8850060301,,,,,,,,2,,,1,,,,6,2,1,1,2,,,,,,,,72,,,,,,,,,,,,,,JACK SPOT,36,30FAT,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0530,1730,7,2,1,2,,,8,2,10,hms_lpts_06112015
1062,31,2015,4,5,24,1,1,1,20150812,1109,1,1,2,2,MD,3,3,3,2,3,20150805,1,8,5,24,047,0853,,,,,,01,,1,8850060301,,,,,,,,1,5200,,1,,,,6,2,1,1,2,,,,,,,,74,,,,,,,,,,,,,,POORMANS CANYON,52,50FAT,81,1,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,0530,1730,7,2,1,2,,,8,2,10,hms_lpts_06112015
1062,31,2015,4,5,24,1,1,1,20150812,1109,1,1,2,2,MD,3,3,3,3,4,20150806,1,8,5,24,047,0853,,,,,,01,,1,8850060301,,,,,,,,1,5200,,1,,,,6,2,1,1,2,,,,,,,,997,ROCK PILE,,,,,,,,,,,,,ROCK PILE,57,95FAT,83,1,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,0,,,,,,,,,,0530,1730,7,2,1,2,,,8,2,10,hms_lpts_06112015
1062,31,2015,4,5,10,,,,20150815,1705,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_06112015
1062,31,2015,4,5,10,1,1,1,20150810,1207,6,1,2,2,DE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_06112015
1062,31,2015,4,5,51,1,1,1,20150810,1210,1,1,2,2,VA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_06112015
1062,31,2015,4,5,24,,,,20150815,1706,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_06112015
